"","sub_id","parcel_001","parcel_002","parcel_003","parcel_004","parcel_005","parcel_006","parcel_007","parcel_008","parcel_009","parcel_010","parcel_011","parcel_012","parcel_013","parcel_014","parcel_015","parcel_016","parcel_017","parcel_018","parcel_019","parcel_020","parcel_021","parcel_022","parcel_023","parcel_024","parcel_025","parcel_026","parcel_027","parcel_028","parcel_029","parcel_030","parcel_031","parcel_032","parcel_033","parcel_034","parcel_035","parcel_036","parcel_037","parcel_038","parcel_039","parcel_040","parcel_041","parcel_042","parcel_043","parcel_044","parcel_045","parcel_046","parcel_047","parcel_048","parcel_049","parcel_050","parcel_051","parcel_052","parcel_053","parcel_054","parcel_055","parcel_056","parcel_057","parcel_058","parcel_059","parcel_060","parcel_061","parcel_062","parcel_063","parcel_064","parcel_065","parcel_066","parcel_067","parcel_068","parcel_069","parcel_070","parcel_071","parcel_072","parcel_073","parcel_074","parcel_075","parcel_076","parcel_077","parcel_078","parcel_079","parcel_080","parcel_081","parcel_082","parcel_083","parcel_084","parcel_085","parcel_086","parcel_087","parcel_088","parcel_089","parcel_090","parcel_091","parcel_092","parcel_093","parcel_094","parcel_095","parcel_096","parcel_097","parcel_098","parcel_099","parcel_100","parcel_101","parcel_102","parcel_103","parcel_104","parcel_105","parcel_106","parcel_107","parcel_108","parcel_109","parcel_110","parcel_111","parcel_112","parcel_113","parcel_114","parcel_115","parcel_116","parcel_117","parcel_118","parcel_119","parcel_120","parcel_121","parcel_122","parcel_123","parcel_124","parcel_125","parcel_126","parcel_127","parcel_128","parcel_129","parcel_130","parcel_131","parcel_132","parcel_133","parcel_134","parcel_135","parcel_136","parcel_137","parcel_138","parcel_139","parcel_140","parcel_141","parcel_142","parcel_143","parcel_144","parcel_145","parcel_146","parcel_147","parcel_148","parcel_149","parcel_150","parcel_151","parcel_152","parcel_153","parcel_154","parcel_155","parcel_156","parcel_157","parcel_158","parcel_159","parcel_160","parcel_161","parcel_162","parcel_163","parcel_164","parcel_165","parcel_166","parcel_167","parcel_168","parcel_169","parcel_170","parcel_171","parcel_172","parcel_173","parcel_174","parcel_175","parcel_176","parcel_177","parcel_178","parcel_179","parcel_180"
"32018","32018",1.1618,0.92311,1.0887,1.0774,1.0657,1.0349,1.1862,1.1345,1.1513,1.0719,1.0997,1.088,1.0859,0.98302,1.2519,1.0632,1.0053,1.1743,0.9179,0.95926,1.0436,1.1749,0.98875,0.55071,1.1185,0.88647,1.1614,1.1071,1.2156,1.2464,0.9975,0.69463,1.2071,1.1661,1.2003,1.0883,1.0252,1.0264,1.169,1.0358,1.0938,1.2242,1.3156,0.96551,1.3042,1.1373,1.2615,1.2308,1.105,1.2734,1.077,1.164,1.0755,1.0819,1.055,1.1725,1.0052,0.78892,0.95774,1.2413,0.90933,1.1674,1.2867,1.1925,1.2039,0.88465,1.1545,1.2345,1.1979,1.1366,1.1156,1.2295,1.2754,1.3113,1.1681,1.1159,1.2521,1.2451,1.1299,1.0735,1.2626,1.2139,1.3038,1.1675,1.1859,1.2011,1.1855,1.0311,1.1437,1.1499,1.1018,1.0313,0.7737,1.0032,0.91338,1.1257,1.2715,1.0391,1.0321,1.0284,0.86556,0.76072,0.62059,0.71996,0.94352,0.80251,0.71803,0.98059,0.87467,0.72721,1.0681,0.70867,0.7742,0.8497,0.88672,1.0785,1.0895,0.89208,0.89215,0.9975,0.89111,0.79626,0.82221,0.89841,1.0822,0.78096,0.78247,0.91419,0.89463,1.159,0.74213,1.0911,1.2648,1.0721,0.82489,1.0844,1.1943,1.1753,1.1194,1.0871,1.0586,1.1426,1.0628,1.2531,1.195,0.97942,1.0518,1.0946,1.1274,1.1354,1.1943,1.1154,0.66014,0.85639,0.84969,1.021,1.0841,0.98773,1.0227,0.58285,1.1492,1.2212,1.0118,0.68342,0.60657,0.73601,0.7218,0.80433,0.94964,1.1277,1.2128,0.76393,0.48686,0.65278,1.0959,1.0947,1.1654,0.7333,1.2507,0.95995
"32020","32020",1.1634,1.1581,1.2154,1.2292,1.2517,1.2826,1.1415,1.2716,1.2409,1.1416,1.1187,1.2016,1.2109,0.94714,1.178,1.2416,1.232,1.2411,1.0989,1.2528,1.266,1.212,1.2992,0.82239,1.0126,1.1605,1.2738,1.1686,1.1862,1.2832,1.1612,0.84588,1.0034,1.1051,1.1272,1.1417,1.1646,1.1552,1.2352,1.066,0.97169,1.2932,1.1244,1.1928,1.2097,1.1918,1.2484,1.1802,1.2936,1.2584,1.2952,1.2682,1.2034,1.2718,1.1727,1.1415,0.98754,0.77035,0.94663,1.0317,1.1014,1.0408,1.1473,1.1074,1.0952,1.1856,1.2124,1.1708,1.24,1.1935,1.2828,1.2548,1.2296,1.1654,1.2107,1.2075,1.2439,1.2157,1.1809,1.0898,1.1562,1.1414,1.165,1.1826,1.1988,1.1116,1.218,1.1367,1.1807,1.1998,1.1511,1.1241,1.0434,1.1566,0.96255,1.1424,1.1499,1.1855,1.0484,1.1406,1.0349,1.0095,0.74238,0.8905,1.0485,1.0048,0.78426,1.0582,1.0342,0.64077,1.0357,0.97414,1.1047,0.99137,0.96592,1.2732,1.0942,0.74809,1.0182,1.0742,0.98016,0.94162,1.1827,1.0659,1.2483,0.7971,1.096,1.1022,1.1393,1.2503,0.87727,1.2676,1.2863,1.1792,1.0892,1.259,1.3067,1.3174,1.1522,1.1399,1.0069,1.1632,1.1564,1.1932,1.2732,1.2389,1.0879,1.1201,1.2187,1.3311,1.2145,1.2867,0.77011,0.92374,0.97935,1.2849,1.2759,1.2396,1.2257,1.1048,1.2075,1.1707,1.0577,0.71665,0.93424,0.837,0.79904,0.98974,0.9522,1.1512,1.1893,0.76393,0.66796,0.82104,1.1251,1.2377,1.1681,0.55683,1.0753,1.0003
"32021","32021",0.99514,0.89599,1.0195,0.92309,0.9837,1.0837,0.9438,0.97261,1.066,0.95956,0.89492,0.94198,0.94659,1.0173,1.249,0.97051,1.1298,0.99914,0.97186,1.1111,1.1926,1.0355,0.92527,0.64675,0.87951,1.1006,1.1073,1.044,1.2531,1.2051,1.0077,0.8403,1.0023,1.0498,1.0317,1.045,1.0358,1.058,1.1327,0.95932,1.029,1.1523,1.0815,1.0828,1.1126,1.0736,1.1315,1.1625,1.028,1.229,1.0708,1.0531,0.96345,1.0065,1.0298,0.93294,0.99167,0.95137,1.129,1.0687,0.78145,0.90084,1.1167,1.0021,1.0192,0.99414,1.0688,1.13,1.2502,0.98051,1.0618,1.0717,1.0903,0.96117,1.0111,0.99708,1.0216,0.98474,0.97086,0.9645,0.97301,1.0641,1.0719,1.0386,1.0017,1.1242,1.0833,1.055,0.83698,0.98472,0.92445,0.97976,0.82321,0.90975,1.0494,0.93293,1.0664,1.0841,0.89085,0.83642,0.80457,0.7312,0.78034,0.79007,0.83093,0.75922,0.79951,0.84534,0.82618,0.92482,0.87587,0.95698,0.91906,1.0187,0.78142,1.0841,1.0226,0.78559,0.90377,0.86523,0.75004,0.81262,0.89578,0.81778,0.81341,0.82605,0.85506,0.89181,0.9394,0.83892,0.76393,0.76393,1.1988,0.84403,0.78589,0.98125,1.0983,1.1018,0.84544,0.99413,0.91417,1.015,1.1079,1.1271,1.3083,1.0456,1.0056,1.1477,1.1037,1.2454,1.0991,0.79436,0.68865,0.83467,0.90098,1.076,1.0437,1.0591,1.0248,0.73419,1.1803,1.0241,0.75953,0.84679,1.0356,0.73225,0.70134,0.73514,0.86789,1.0107,1.117,0.76393,0.76226,0.7301,0.99921,0.85165,1.0587,0.79002,1.0719,0.81418
"32022","32022",1.2743,1.2752,1.3053,1.3259,1.3443,1.3837,1.3147,1.2787,1.2243,1.2213,1.1341,1.1889,1.28,1.0281,1.2168,1.2889,1.2668,1.3248,1.3295,1.3432,1.2882,1.2102,1.3383,0.95653,1.0409,1.0508,1.2577,1.2259,1.1864,1.2424,1.1377,0.89732,1.1965,1.1085,1.1575,1.2541,1.1935,1.0912,1.1962,1.1568,1.0811,1.319,1.0727,1.0014,1.3333,1.0734,1.3316,1.2474,1.2989,1.3098,1.2605,1.3018,1.2205,1.2597,1.1273,1.2263,1.0464,0.72142,1.0474,1.1161,0.90636,0.99488,1.0293,1.1816,1.1304,1.2029,1.21,1.27,1.2713,1.1127,1.1467,1.1478,1.2141,1.209,1.1715,1.1956,1.2827,1.2237,1.2577,1.197,1.234,1.2058,1.2689,1.2074,1.2114,1.2154,1.2145,0.91916,1.2267,1.163,1.2346,1.2065,0.60968,1.1623,1.0865,1.2735,1.228,1.061,1.0405,1.1119,1.0486,0.97655,1.0177,0.91443,1.2278,0.9495,0.93025,1.1918,0.99638,0.88207,1.0324,1.08,1.1598,1.0869,1.1174,1.2198,1.2746,0.934,0.91452,1.2105,1.0454,0.98899,1.1184,1.0315,1.3147,0.83217,1.1504,1.0292,1.2885,1.2752,0.95885,1.2617,1.3044,1.1661,1.0702,1.3556,1.3544,1.3659,1.3613,1.3723,1.3463,1.2546,1.3057,1.1607,1.2684,1.3277,1.1019,1.1828,1.2047,1.2802,1.2194,1.2086,1.0337,1.121,1.0746,1.2964,1.4056,1.3566,1.339,1.1706,1.2059,1.1209,1.2538,0.78338,0.65944,0.74851,0.90782,0.96692,1.0678,1.1793,1.2117,0.76393,0.8615,0.8535,1.3172,1.2343,1.2295,0.73364,1.0298,0.93602
"32023","32023",0.93422,0.82817,1.1068,0.92735,0.98953,1.0632,1.2136,0.97694,0.94147,0.87331,0.78534,0.81522,0.81955,0.91684,1.1543,1.0448,1.1404,1.1623,0.76037,0.93834,0.92264,1.1128,0.93817,0.47582,0.68559,0.89696,1.0295,0.85827,1.1386,1.1228,1.0468,0.51042,1.1174,0.99606,0.93867,0.87379,0.80634,0.8445,0.94726,0.66323,0.74207,1.0013,1.0332,1.0484,1.2005,1.0114,1.2189,1.1271,1.1173,1.3043,0.99887,0.87463,0.83446,0.83444,0.87566,0.78515,0.5288,0.52801,0.85347,1.086,1.0069,1.0344,0.95465,1.03,0.98473,1.0039,1.1234,1.1289,1.1542,0.86885,1.0951,1.1079,0.87028,0.82365,1.0001,0.88352,1.1674,0.83018,0.81404,0.82223,1.0918,1.1726,1.1069,1.2156,1.171,1.1371,1.0901,1.0034,1.0154,0.95815,1.0502,0.99343,0.76393,0.95429,1.0502,1.069,1.3749,1.077,0.70894,0.80401,0.7302,0.7297,0.57462,0.81446,0.69016,0.69359,0.5618,1.0593,1.0505,0.53455,0.84309,0.82461,0.86189,0.87734,0.71417,0.88505,0.9226,0.65175,0.65252,0.82554,0.65691,0.69189,0.81263,0.62704,0.821,0.6876,0.88625,0.63937,0.90716,0.76766,0.6236,0.9844,1.1749,0.95583,0.75598,0.8757,1.0392,1.0625,0.86473,1.0744,0.90506,1.2147,0.94443,1.0613,1.2176,0.94156,0.89666,0.98577,0.98785,1.1287,1.1686,1.0918,0.55595,1.1187,0.86133,0.90753,0.8332,0.99139,0.97994,0.89299,1.0069,0.98567,0.93168,0.57086,0.55079,0.57197,0.63063,0.79378,0.87254,1.1027,1.2233,0.76393,0.48813,0.54603,0.78692,0.87416,0.81855,0.56748,0.94828,0.88472
"32024","32024",1.3211,0.86439,1.0375,1.2183,1.1553,1.0324,1.065,1.178,1.1779,1.1384,0.97214,1.1319,0.9881,0.94367,1.2567,1.0079,1.2333,1.1032,0.83558,0.87307,1.0362,1.0961,1.0754,0.86536,1.2206,1.2564,1.1634,1.0207,1.2356,1.3152,1.126,0.94145,1.1493,1.1652,1.1167,1.0813,1.0252,1.0188,1.2527,1.1504,1.0734,1.1584,1.1362,1.0064,1.1693,1.1266,1.1958,1.128,1.0266,1.1962,1.257,1.0902,1.0202,0.87189,1.1661,1.1194,1.0761,1.0518,1.0822,1.0454,0.92029,1.1574,1.0999,1.1781,1.0081,0.95559,1.2954,1.2234,1.2531,1.2069,1.1029,1.2316,1.1635,1.1226,1.0627,1.0647,1.1473,1.1027,0.99373,0.81834,1.0831,1.1398,1.2497,1.1735,1.1698,1.1298,1.2982,0.95261,1.1856,0.96221,0.89896,0.8807,0.76978,0.84579,1.0452,1.031,1.1418,1.2048,0.85025,1.033,0.85935,0.82099,0.76434,0.77637,0.89853,0.91413,0.80093,1.1188,1.0095,0.90732,0.97995,0.77528,1.0028,0.95799,0.77996,1.1794,1.0804,0.88163,0.75677,0.89752,0.74723,0.81039,0.78188,0.98046,0.84695,0.66848,1.0345,0.62518,0.83467,0.99766,0.87442,0.83715,1.258,1.0623,0.87439,1.0112,1.2085,1.0719,0.98444,0.94824,1.0909,1.1682,1.0432,1.2401,1.2295,0.93455,1.2848,1.3881,1.153,1.167,1.2145,1.2211,0.85958,1.0253,1.0173,1.0104,0.88196,0.98522,0.98811,0.82897,1.1258,1.0137,1.1823,0.68676,0.63244,0.62705,0.92417,0.80966,0.97176,1.1907,1.1692,0.76393,0.58958,0.79701,0.86071,0.7687,1.2085,0.79125,1.1919,1.0125
"32025","32025",1.1058,1.0519,0.95651,1.1685,1.1081,1.1801,1.0688,1.0784,1.0194,0.91276,0.88643,1.0339,1.0448,1.0286,1.0429,1.1382,1.0413,1.0741,0.99292,0.97895,1.0365,0.76393,1.1273,0.82024,1.0247,1.1285,1.2107,1.0139,0.99754,1.0056,0.85734,0.71816,0.90302,1.0775,1.1035,1.0544,1.1767,1.1477,1.1851,1.0415,0.77204,1.163,0.92533,1.0358,1.1801,1.0258,1.1856,1.0713,1.0748,0.97924,1.1344,1.1172,1.087,1.0248,0.90417,1.1046,0.7666,0.77317,0.91126,0.64851,0.92031,0.99763,1.2238,0.84388,1.0566,0.9892,1.0272,0.98662,1.0645,1.1962,1.1132,1.159,0.82637,1.1677,1.1221,0.99955,1.225,0.94266,0.73423,0.61098,1.0276,1.1411,1.1332,1.1116,1.1408,1.1914,1.0803,0.98793,1.1673,1.1289,1.0282,0.79886,0.7772,0.98452,0.90409,0.87679,0.98319,1.1182,1.0349,0.96738,0.85224,0.62248,0.93009,0.78061,1.0133,0.77311,0.8742,0.97747,0.77593,0.85219,1.0513,1.0409,0.92107,0.8083,0.67862,1.1063,1.0427,0.71074,0.78174,0.81542,0.85223,0.82671,1.0548,0.89808,1.0801,0.90851,0.65294,0.87377,0.65093,0.89103,0.77691,0.94593,0.99544,0.9351,0.72456,0.7872,1.1889,1.2085,0.95454,1.2039,1.0923,0.97025,1.0997,1.0489,0.98639,1.123,1.0526,1.022,1.2124,1.1368,1.0907,1.1065,0.80351,0.9576,0.73072,1.1347,1.1642,1.0878,1.1109,0.90499,1.0869,0.98999,0.84784,0.63414,0.61583,0.69444,0.88201,0.92804,1.1234,1.1559,1.1665,0.76393,0.76153,0.68862,1.005,0.91922,1.0084,0.68583,0.98094,1.0146
"32026","32026",0.94017,0.89966,0.89785,0.95078,0.89879,0.97055,0.83994,0.80936,0.89677,0.76766,0.86581,0.82518,1.0126,0.87354,0.96956,1.0238,0.90114,0.91152,0.94797,0.97216,0.89632,1.0034,0.89951,0.60387,0.76028,0.91814,0.83208,0.84728,0.98967,1.0183,0.99385,0.67006,0.86392,0.93814,0.90814,0.77163,0.81788,0.76769,1.0176,0.7202,0.68663,0.97529,0.77098,0.89257,1.0667,0.97344,0.99218,0.88342,0.92923,0.97778,0.93792,0.81417,0.847,0.82294,0.93448,0.86734,0.6484,0.53262,0.6216,0.74098,0.67563,0.74943,0.90255,0.93546,0.92478,0.91014,0.86076,0.78713,0.90674,1.0051,0.99342,0.9033,0.80474,0.84464,0.87153,0.94886,0.96464,0.89556,0.78424,0.79183,0.87554,0.86025,0.92556,0.93113,0.89246,0.8921,0.97592,0.87492,0.93227,0.83703,0.91045,0.79345,0.76393,0.82644,0.90005,0.83665,0.92556,0.83233,0.78822,0.97463,0.66521,0.64618,0.65883,0.59384,0.7545,0.68386,0.64016,0.73816,0.67526,0.79628,0.84922,0.71989,0.7603,0.56101,0.62446,0.80721,0.87544,0.79315,0.88418,0.92257,0.88248,0.96012,0.72442,0.7048,0.81665,0.83139,0.82683,0.69012,0.76735,0.86597,0.85129,0.78261,0.90079,1.0055,1.0003,0.79621,0.94155,1.0563,0.73581,0.84281,0.8891,0.96009,0.9952,0.92724,0.89597,0.9396,0.86041,0.90581,0.78603,0.86343,0.92558,0.93954,0.67773,0.83627,0.82597,0.99695,1.0271,0.9158,0.93111,0.72837,0.96751,0.77394,0.85482,0.76505,0.75934,0.69866,0.68928,0.58964,0.77276,0.99245,0.88233,0.76393,0.53176,0.59858,0.79571,0.85357,0.82509,0.70792,0.76619,0.64136
"32027","32027",1.1061,0.8167,0.95711,1.0861,1.0715,1.0564,1.1422,1.0455,1.1329,0.95498,0.9458,1.097,0.88247,1.0481,1.2222,1.0108,1.0993,1.2252,0.85995,0.99974,1.1331,1.2018,0.95743,0.72846,0.87693,1.1614,1.1118,0.83007,1.1371,1.2269,1.1654,1.0657,1.0456,1.085,1.0166,0.95414,1.0326,1.0177,1.0258,1.0012,1.0176,1.1061,1.1006,1.0779,1.1749,1.1453,1.2028,1.051,1.1327,1.1416,1.1358,1.0922,0.96879,1.1538,1.1831,1.0624,1.0384,0.89583,1.0584,1.0651,0.75375,0.97132,1.0626,1.0934,1.0259,1.1031,1.1961,1.1259,1.1213,1.0708,1.0927,1.1626,1.2079,1.0562,0.98135,1.0377,1.1476,1.1446,1.0741,1.0203,1.2056,1.1278,1.2131,1.1319,1.1941,1.0965,1.0674,1.1616,1.0865,1.1115,1.1175,0.8919,0.58803,0.79323,0.90942,0.98485,1.0899,1.0487,0.89389,1.1055,0.76159,0.85557,0.85616,0.62743,0.85598,0.94104,0.74757,1.1419,1.0943,0.57982,1.0032,0.71593,0.76489,0.9759,0.89535,1.0937,1.0379,0.70859,0.85107,0.99124,0.75582,0.70679,0.88013,0.75644,0.91768,0.78739,1.0327,0.72854,0.98681,1.0365,0.71741,1.1172,1.3425,1.1751,1.0108,1.1584,1.2491,1.2417,0.99199,0.94125,0.87724,1.1391,1.0602,1.1568,1.079,1.0994,1.1356,1.2869,1.2011,1.0909,1.1454,1.0229,0.64415,1.0706,0.92163,1.0518,0.9976,0.91164,0.96509,0.67659,1.0882,1.1375,0.89034,0.86136,0.65176,0.58724,0.87912,0.9337,0.99929,1.086,1.1451,0.76393,0.70941,0.79201,0.97524,1.164,1.0686,0.62297,0.94074,0.94091
"32028","32028",1.1723,1.1227,1.1677,1.1958,1.2056,1.25,1.1113,1.2036,1.2509,1.1221,1.0642,1.1757,1.1436,1.0676,1.2056,1.2813,1.1963,1.3347,1.1766,1.2635,1.2226,1.2939,1.2141,0.96545,1.0816,1.1963,1.1882,1.1785,1.2782,1.2031,1.2615,1.0171,1.1004,1.1032,1.1035,1.2796,1.2567,1.0453,1.2833,1.0274,0.88599,1.2315,1.0892,1.1819,1.2957,1.2825,1.2543,1.0657,1.207,1.1703,1.2891,1.1732,1.1182,1.1965,1.2115,1.1378,0.98113,0.77702,0.9403,1.0744,1.0558,1.1185,1.137,1.1263,1.1172,1.2355,1.2395,1.1373,1.1543,1.2605,1.0122,1.1923,1.1458,1.2033,1.1343,1.2313,1.214,1.2545,1.1308,1.2015,1.206,1.1933,1.1843,1.1627,1.1932,1.1729,1.1051,1.1237,1.2505,1.2092,1.225,1.3146,1.1779,1.2192,0.91777,1.1003,1.1285,1.1709,1.177,1.2046,1.0265,1.0838,0.94031,1.0323,1.0391,0.96106,0.92735,1.0886,1.0637,0.88848,1.0674,1.0566,1.0112,1.0056,1.0742,1.0786,1.043,0.91317,0.97098,1.1655,1.0244,0.98146,0.9197,1.0568,1.2146,0.88557,1.0895,1.0202,1.0927,1.2315,0.73827,1.1379,1.2533,0.99514,1.0509,1.1767,1.2586,1.2049,1.144,1.2398,1.272,1.2349,1.2682,1.068,1.0893,1.1935,1.1158,1.194,1.1548,1.1584,1.2323,1.2202,1.0374,1.0309,1.0976,1.2732,1.1859,1.2378,1.2246,1.0932,1.1457,1.0741,1.0116,1.0943,0.95442,0.98773,1.0193,1.0027,1.0189,1.1436,1.2595,0.76393,0.83751,0.96402,1.1735,1.196,1.1513,0.92034,1.0175,0.99407
"32029","32029",1.0278,1.0019,1.0043,0.99804,1.0332,1.1121,1.1464,1.0418,1.1042,1.055,1.0114,1.0799,0.97319,0.98746,1.168,1.0702,1.0192,1.0717,0.98297,1.0838,1.071,1.084,1.1003,0.6672,0.99013,1.0388,1.1141,1.0096,1.1578,1.1651,1.1464,0.74082,1.04,1.0211,1.0344,1.0145,0.99479,0.96176,1.0285,0.95046,1.0153,1.0615,1.0827,1.1309,1.2078,0.98396,1.0324,1.0784,1.0632,1.0636,1.0594,1.0139,1.01,1.0551,1.062,1.0697,1.0784,0.85351,1.0026,1.0312,0.76622,1.0646,1.0488,1.0339,1.0729,0.93883,0.98077,1.1414,1.055,1.0613,1.0509,1.0705,1.1341,1.0238,0.96953,1.017,1.1758,1.0327,1.0632,1.0391,1.0655,1.1088,1.1598,1.0709,1.151,1.0766,0.98693,1.087,1.0668,1.0361,1.023,0.93388,0.81842,0.92068,0.97374,1.1099,1.1749,1.1218,0.936,1.1823,0.92589,0.98729,0.69409,0.85187,0.99479,0.68036,0.64347,0.98384,0.76857,0.6095,0.95762,0.85824,0.71349,0.94488,0.82745,1.0825,1.0704,0.83407,0.59966,0.809,0.79886,0.87219,0.73571,0.8158,1.0081,0.75198,0.97331,0.77233,0.92943,1.0215,0.76702,1.0685,1.1505,0.86598,0.89968,1.0267,1.155,1.1445,1.0161,1.1268,1.1177,1.0515,1.0959,1.1012,1.0954,1.0312,1.142,1.0178,1.007,1.0746,1.0999,1.0007,0.69372,0.99072,0.94953,1.0851,1.0661,1.0862,1.0541,1.0368,1.1349,0.8914,0.85358,0.74458,0.55717,0.72821,0.81368,0.91952,0.88154,1.1003,1.0478,0.76393,0.64311,0.74129,1.0088,1.0094,1.036,0.70168,1.1046,0.81014
"32030","32030",1.1916,1.2108,1.2176,1.1629,1.2196,1.2746,1.1,1.2126,1.2128,1.1884,1.278,1.2188,1.2191,1.0561,1.3131,1.4214,1.3589,1.2685,1.3439,1.3159,1.264,1.2946,1.1504,0.90602,1.1802,1.2302,1.3672,1.091,1.1128,1.3538,1.0729,0.90304,1.07,1.0713,1.1287,1.2103,1.1816,1.2571,1.1914,1.1672,1.1621,1.2202,1.2915,1.3324,1.3004,1.285,1.2268,1.3421,1.3077,1.4035,1.1845,1.2098,1.1248,1.2259,1.2064,1.1455,0.99921,0.81913,1.1332,1.1905,1.1711,1.368,1.3375,1.2966,1.0968,1.3551,1.3278,1.3593,1.4569,1.2766,1.4707,1.4037,1.3116,1.2885,1.1571,1.3703,1.3601,1.1653,1.1228,1.0793,1.216,1.2811,1.3795,1.3875,1.3989,1.4368,1.4755,1.1674,1.3215,1.1534,1.2391,1.425,0.76393,1.1993,1.111,1.2629,1.3952,1.2997,1.0605,1.1408,1.0956,1.1064,1.0903,1.0003,1.0384,1.1653,0.87904,1.2024,1.0948,0.91441,1.2116,1.1746,1.058,1.2088,1.075,1.1825,1.1902,0.81664,1.1652,1.3015,0.96862,1.0672,1.1487,0.94851,1.2171,0.95012,1.2033,1.0989,1.2071,1.299,1.0415,1.2139,1.4696,1.2375,1.1396,1.2954,1.3455,1.34,1.2078,1.1292,1.0378,1.1946,1.2222,1.342,1.4277,1.3762,1.1044,1.1714,1.3825,1.2565,1.371,1.3458,0.91325,1.0429,1.1669,1.2992,1.255,1.3372,1.1846,1.1156,1.4021,1.1575,1.1904,0.87703,0.76675,1.0785,1.1091,1.1824,1.0786,1.4287,1.2472,0.76393,0.89044,0.97047,1.0857,1.1947,1.3593,0.81255,1.2656,1.1798
"32031","32031",0.86603,0.8072,0.89828,0.88759,0.85784,0.90038,1.0505,0.8447,0.74365,0.77171,0.87956,0.58923,1.0123,0.89513,1.1982,0.92076,1.0416,0.96391,0.79692,0.89787,1.0091,1.049,0.90896,0.53897,0.87498,0.92617,1.1562,0.70932,1.092,1.2913,1.0002,0.73127,1.039,1.0485,1.1108,0.92598,0.85571,1.0084,0.70819,0.79118,0.89068,0.75088,0.92575,0.71405,1.0146,0.73538,0.81339,1.1631,0.73849,0.95382,0.68744,0.94965,0.88149,0.44855,0.89831,1.0007,0.73303,0.57247,0.86986,1.0118,0.77257,0.96169,1.1309,1.0645,0.92026,0.90088,0.85549,1.1396,1.1787,1.0214,1.1087,0.96943,1.0618,1.0638,1.0011,1.0266,1.0429,1.0135,1.0439,0.94131,1.1001,1.0342,1.1788,1.0328,1.1112,1.1313,1.0807,1.0443,0.89448,1.0023,0.80925,0.89112,0.76393,0.87657,0.95226,0.9065,1.0186,0.91199,0.93996,0.92576,0.80151,0.75907,0.70864,0.888,0.95697,0.87115,0.80247,0.98648,0.92081,0.75549,0.93635,0.88442,0.97717,0.98109,0.89156,0.9537,0.92477,0.72184,0.82252,0.96317,0.59915,0.73885,0.90958,0.80187,1.0497,0.63454,0.80391,0.90019,1.1719,1.1527,0.86299,0.97277,1.0818,0.93599,0.86945,0.91572,1.0575,1.0609,1.0108,0.90724,0.90195,1.1285,1.0415,1.1367,1.1798,1.0547,0.92501,0.99789,1.1053,1.2993,1.0892,0.72231,0.60589,0.91567,0.91419,0.98693,0.95172,0.84178,0.9506,0.87302,1.1657,1.0435,0.74259,0.55662,0.70963,0.61148,0.73285,0.75672,0.89947,1.0089,1.1542,0.76393,0.66116,0.68566,0.78681,1.0865,1.0794,0.60644,0.88457,0.89614
"32032","32032",1.308,1.1986,1.3744,1.3145,1.2928,1.2793,1.2688,1.3908,1.3789,1.2842,1.2945,1.0812,1.2047,0.88898,1.1468,1.3112,1.3094,1.3222,1.2158,1.3044,1.2811,1.3499,1.2925,0.83614,1.085,0.90761,1.2649,1.2424,1.0699,1.2122,1.2101,0.79268,1.108,1.0789,1.1209,1.2963,1.1765,1.0514,1.0546,1.1842,1.122,1.2764,1.0415,1.2604,1.2508,1.1484,1.2507,1.3403,1.2034,1.2786,1.0951,1.3612,1.2392,1.2802,1.3255,1.1845,0.92117,0.66444,0.76768,0.93261,1.099,0.97331,1.203,1.2128,1.1066,1.2323,1.071,1.2986,1.279,0.87968,1.2944,1.1978,1.21,1.2709,1.2071,1.246,1.2319,1.2163,1.2599,1.22,1.1787,1.1951,1.2758,1.3013,1.2012,1.2943,1.1814,1.1505,1.1116,1.0618,1.1016,1.1666,0.80504,1.1912,1.0119,1.2366,1.2145,1.1719,1.0676,0.99189,1.0451,1.1787,0.99583,1.0135,1.0906,0.82307,0.75209,1.0665,0.9856,0.75222,0.96789,0.71868,0.92403,0.97347,1.1014,1.3148,1.2896,0.94006,0.82297,1.136,1.091,0.91143,1.1544,1.2665,1.3392,0.80292,1.3026,1.1993,1.2693,1.0614,0.88191,1.1887,1.2534,1.0216,1.0834,1.3219,1.311,1.4118,1.1121,1.1676,1.2528,1.2755,1.1249,1.183,1.2414,1.2714,1.2018,1.1651,1.1379,1.2672,1.1293,1.0957,0.85288,1.1453,1.2829,1.31,1.3159,1.2078,1.3046,1.1105,1.2403,1.0945,1.2045,0.77747,0.86108,0.62657,0.7683,1.1897,1.0118,1.0631,1.2309,0.76393,0.79626,1.1226,1.3147,1.2495,1.2118,0.6469,1.0831,0.87927
